# Experiment Metadata
# experiment: centrality_comparison
# core_ratio: 0.4
# repeat_count: 5
# datasets: ['karate', 'cora', 'citeseer', 'pubmed', 'dolphin', 'football', 'polblog', 'mexican']
# centrality_methods: ['pagerank', 'degree', 'eigenvector', 'betweenness', 'closeness']
# timestamp: 2025-08-05T00:08:30.337152
# 
dataset,centrality_method,run_id,runtime,nodes,edges,num_communities,modularity,conductance,coverage,nmi,ami,ari,accuracy,core_nodes_count,periphery_nodes_count,leiden_time,lpa_time,centrality_time
cora,eigenvector,0,0.08099603652954102,2485,5069,28,0.7176586114188807,0.25820882598933065,0.8624975340303808,0.37590416856998277,0.36520079973239794,0.2591307092260267,0.42092555331991954,994,1491,0.02144169807434082,0.0033724308013916016,0.05520153045654297
cora,eigenvector,1,0.0814828872680664,2485,5069,26,0.7270349975234253,0.2627547098827653,0.8526336555533636,0.3580157104447001,0.3481347812672679,0.22473060749225285,0.38269617706237424,994,1491,0.02166891098022461,0.003420591354370117,0.05540919303894043
cora,eigenvector,2,0.08305597305297852,2485,5069,28,0.7174372433353245,0.25786203889990167,0.8634839218780824,0.38443197949172664,0.37373673935396895,0.2628342545545189,0.42937625754527164,994,1491,0.02223968505859375,0.0035469532012939453,0.0562131404876709
cora,eigenvector,3,0.08251500129699707,2485,5069,29,0.7330518466390876,0.2664143238221094,0.8404024462418623,0.365423387699455,0.3547304346985116,0.19569243629698133,0.36338028169014086,994,1491,0.021584749221801758,0.0040323734283447266,0.05595588684082031
cora,eigenvector,4,0.07916069030761719,2485,5069,25,0.7181610095536597,0.24675485278299894,0.8613138686131386,0.36977027271279356,0.36007652026664316,0.25334813860273614,0.40925553319919517,994,1491,0.020496129989624023,0.003220081329345703,0.05455160140991211
cora,betweenness,0,8.852469682693481,2485,5069,17,0.7795594012335821,0.22846239649724823,0.8717695797987769,0.44538939383710857,0.4403193412787209,0.3252310881915812,0.476056338028169,994,1491,0.029409170150756836,0.0026459693908691406,8.819379568099976
cora,betweenness,1,8.993252277374268,2485,5069,14,0.782561005334901,0.22570433867221715,0.874136910633261,0.4479428087366066,0.44389436819794836,0.3225963146750099,0.45513078470824947,994,1491,0.02234363555908203,0.0023338794708251953,8.967556953430176
cora,betweenness,2,9.382588148117065,2485,5069,15,0.7743732856670669,0.25006797151429627,0.8686131386861314,0.4485018018585669,0.4440737001106091,0.3193310565405539,0.49014084507042255,994,1491,0.02248525619506836,0.0032966136932373047,9.355729818344116
cora,betweenness,3,11.056524991989136,2485,5069,14,0.781739806803418,0.22745385764254492,0.8733478003550996,0.44087719794267877,0.4367798954492092,0.3109117964001311,0.45311871227364187,994,1491,0.022249460220336914,0.002022266387939453,11.031265497207642
cora,betweenness,4,9.308113098144531,2485,5069,15,0.7788358101482242,0.2507618761229274,0.8695995265338331,0.44289276754984114,0.43847510134331613,0.31795747254098006,0.46559356136820923,994,1491,0.023975610733032227,0.0032231807708740234,9.27979850769043
cora,closeness,0,1.601147174835205,2485,5069,26,0.7622605635444516,0.27061251936657826,0.8512527125665812,0.4079961088709619,0.39938353843632085,0.26045824830568487,0.44064386317907445,994,1491,0.022806882858276367,0.0034780502319335938,1.5737805366516113
cora,closeness,1,1.5536746978759766,2485,5069,25,0.7589468140995748,0.27121134231566296,0.8447425527717498,0.39808460816843083,0.38971001814690687,0.2564485673954528,0.447887323943662,994,1491,0.022295236587524414,0.003240346908569336,1.5271377563476562
cora,closeness,2,1.487705945968628,2485,5069,24,0.7603747316427659,0.2585091367960068,0.8492799368711778,0.4065465222325842,0.3985652516001982,0.27018300315181176,0.44627766599597585,994,1491,0.022402286529541016,0.0038709640502929688,1.4604907035827637
cora,closeness,3,1.5009889602661133,2485,5069,22,0.7637172807328313,0.2466146540759311,0.86782402840797,0.4144772188428519,0.40705105867250024,0.28609454087135366,0.4768611670020121,994,1491,0.02394270896911621,0.0031576156616210938,1.4729804992675781
cora,closeness,4,1.508976936340332,2485,5069,22,0.7609140244581378,0.24758952951312568,0.8500690471493392,0.41407186321654454,0.40685694881737094,0.25926571070114374,0.43420523138833,994,1491,0.022657394409179688,0.00401616096496582,1.481262445449829
citeseer,pagerank,0,0.03412890434265137,2110,3720,125,0.41355586628511926,0.6080811543794151,0.4720430107526882,0.13082992322036688,0.08094539191059098,0.04000573186969446,0.15592417061611374,844,1266,0.02413201332092285,0.0038383007049560547,0.005004405975341797
citeseer,pagerank,1,0.0261533260345459,2110,3720,125,0.41504689848537357,0.6078181846549069,0.4736559139784946,0.12990236547301653,0.07994054935729135,0.040616031447180546,0.15781990521327013,844,1266,0.01703166961669922,0.003613710403442383,0.0044443607330322266
citeseer,pagerank,2,0.038843393325805664,2110,3720,125,0.4122961469534045,0.6082566481763689,0.47016129032258064,0.12967598540024267,0.07971633057445444,0.04087728336823052,0.16729857819905214,844,1266,0.02705669403076172,0.003771066665649414,0.006856679916381836
citeseer,pagerank,3,0.02626347541809082,2110,3720,125,0.4118314617296792,0.6083983721742735,0.47338709677419355,0.13087676529658776,0.0808769387206842,0.04449138053556958,0.1819905213270142,844,1266,0.018147706985473633,0.002413511276245117,0.004872322082519531
citeseer,pagerank,4,0.024778366088867188,2110,3720,126,0.41347514886113945,0.6099283565586674,0.4736559139784946,0.13267827015240774,0.08234544067973196,0.041465955895795936,0.15402843601895735,844,1266,0.017030954360961914,0.0023365020751953125,0.00459599494934082
citeseer,degree,0,0.026618242263793945,2110,3720,87,0.6519521765522025,0.44354308258708036,0.7118279569892473,0.22280312587781803,0.1905298278580442,0.10281890286236504,0.23981042654028437,844,1266,0.019899368286132812,0.004476070404052734,0.0011975765228271484
citeseer,degree,1,0.02351069450378418,2110,3720,87,0.6495810570586193,0.4472870382602307,0.7120967741935483,0.21962692929380567,0.1870579505372189,0.105467163722384,0.24454976303317535,844,1266,0.01875448226928711,0.0027027130126953125,0.001233816146850586
citeseer,degree,2,0.022649049758911133,2110,3720,86,0.6506929630593132,0.44393140207419,0.7134408602150538,0.21873013104204655,0.18638249334547016,0.10635376071439702,0.25687203791469193,844,1266,0.017972230911254883,0.0026454925537109375,0.0011947154998779297
citeseer,degree,3,0.023405790328979492,2110,3720,87,0.6498193071453346,0.4470335820974693,0.7120967741935483,0.22671558926556357,0.19448291113731692,0.10864367461816862,0.24786729857819906,844,1266,0.018192768096923828,0.0028204917907714844,0.00150299072265625
citeseer,degree,4,0.023515939712524414,2110,3720,87,0.6512923098046016,0.4453909991476081,0.7096774193548387,0.2271059023126974,0.1951863492112078,0.10304240082421359,0.23886255924170616,844,1266,0.018719911575317383,0.002666473388671875,0.0012392997741699219
citeseer,eigenvector,0,0.06589055061340332,2110,3720,77,0.8184828809688979,0.246530274343725,0.8720430107526882,0.3026643185996889,0.27588423332479245,0.09909260920919823,0.22843601895734597,844,1266,0.02299666404724121,0.0049359798431396484,0.03634333610534668
citeseer,eigenvector,1,0.06159663200378418,2110,3720,77,0.8165590313909122,0.2517847890853787,0.8688172043010752,0.3109367034305099,0.28445122123416156,0.10822781159475148,0.23317535545023696,844,1266,0.022098541259765625,0.0056781768798828125,0.032262563705444336
citeseer,eigenvector,2,0.06167268753051758,2110,3720,75,0.8180566394958954,0.24561404225027603,0.8779569892473118,0.31123051069023633,0.2849270710496391,0.13176377234647255,0.26445497630331755,844,1266,0.021200895309448242,0.004736423492431641,0.03468918800354004
citeseer,eigenvector,3,0.05350160598754883,2110,3720,76,0.8214993424095269,0.2480462692125405,0.8723118279569892,0.31980061478262073,0.2941295459292064,0.11677502640352963,0.22985781990521326,844,1266,0.020173072814941406,0.00443267822265625,0.02780604362487793
citeseer,eigenvector,4,0.05965471267700195,2110,3720,78,0.8204192319921376,0.2544581767221066,0.8655913978494624,0.3175181144918547,0.29155746455190507,0.10287465933905263,0.2023696682464455,844,1266,0.026365041732788086,0.004606962203979492,0.02769637107849121
citeseer,betweenness,0,6.256840944290161,2110,3720,34,0.8353352988784832,0.2623081300328851,0.9048387096774193,0.3352437398981197,0.3238550517228523,0.19231339271624476,0.2957345971563981,844,1266,0.01903390884399414,0.002713918685913086,6.234285831451416
citeseer,betweenness,1,7.401108026504517,2110,3720,32,0.8351184385478092,0.26541228952004775,0.9086021505376344,0.3332152271960242,0.32232743624891447,0.20910138641573514,0.33933649289099527,844,1266,0.022660017013549805,0.0027146339416503906,7.374831914901733
citeseer,betweenness,2,5.883006811141968,2110,3720,35,0.8299585573476708,0.26771845912706127,0.9169354838709678,0.3374151863120535,0.325441155054223,0.21857406938685636,0.3412322274881517,844,1266,0.018085956573486328,0.0028123855590820312,5.8612587451934814
citeseer,betweenness,3,5.512598037719727,2110,3720,31,0.8323704329980348,0.2685575416747349,0.9139784946236559,0.33651410603372717,0.3259112500664675,0.21791416923076615,0.33744075829383885,844,1266,0.01685929298400879,0.00258636474609375,5.492365121841431
citeseer,betweenness,4,5.476719617843628,2110,3720,34,0.8354156188576717,0.2533886348118394,0.9204301075268817,0.33208501809661,0.32041062334729276,0.20997429490020825,0.32796208530805687,844,1266,0.016864299774169922,0.0027091503143310547,5.45636510848999
citeseer,closeness,0,1.048534870147705,2110,3720,68,0.8274907865071103,0.24725488593123376,0.8881720430107527,0.33679793467701363,0.31343084195803605,0.17496418809672898,0.2909952606635071,844,1266,0.01837158203125,0.004149436950683594,1.0251729488372803
citeseer,closeness,1,1.0470242500305176,2110,3720,69,0.8272767082899753,0.25137984473081787,0.8852150537634409,0.3411757960461921,0.31781475514007734,0.16847055250008117,0.27014218009478674,844,1266,0.017869234085083008,0.00401759147644043,1.0243327617645264
citeseer,closeness,2,1.0401017665863037,2110,3720,68,0.8254756691525026,0.2458082616312933,0.8908602150537634,0.33983627536711053,0.3165217458730346,0.18606821866876633,0.2966824644549763,844,1266,0.01783919334411621,0.004049777984619141,1.0174343585968018
citeseer,closeness,3,1.043534755706787,2110,3720,71,0.8258805931321537,0.24936073822307137,0.8908602150537634,0.3390369654082185,0.31483166716739075,0.18516524095470654,0.2995260663507109,844,1266,0.01815199851989746,0.004187107086181641,1.020334005355835
citeseer,closeness,4,1.0415334701538086,2110,3720,68,0.8273738654757768,0.2471463258002848,0.8881720430107527,0.3354363356215023,0.31201810097689725,0.17418497239651373,0.2909952606635071,844,1266,0.01785874366760254,0.004155635833740234,1.0187218189239502
pubmed,pagerank,0,0.43744540214538574,19717,44327,20,0.7804814596666487,0.24061081520036248,0.8641911250479392,0.22106035483613634,0.2206623325746417,0.11693003373425984,0.22366485773697825,7886,11831,0.3131382465362549,0.01280975341796875,0.09842157363891602
pubmed,pagerank,1,0.3805429935455322,19717,44327,25,0.7772149052550502,0.23921311427972047,0.8668982787014686,0.21482530969147448,0.2143230590022455,0.1259878123756167,0.2591164984531115,7886,11831,0.3044288158416748,0.01251983642578125,0.051447153091430664
pubmed,pagerank,2,0.4074282646179199,19717,44327,20,0.773710442776207,0.22504751188694164,0.8793060662801453,0.20846291983398887,0.20804561334520055,0.14647059753144076,0.31571740122736724,7886,11831,0.31555867195129395,0.015111207962036133,0.06518673896789551
pubmed,pagerank,3,0.3935878276824951,19717,44327,21,0.776954229673599,0.228218688166324,0.875516051165204,0.21348631081438157,0.2130546127874141,0.12791318552319436,0.26520261703098846,7886,11831,0.31526637077331543,0.012852668762207031,0.05410885810852051
pubmed,pagerank,4,0.39934301376342773,19717,44327,27,0.7739554184400979,0.21495260341587968,0.8731472917183658,0.2247931179645206,0.22422206224871327,0.14213711691405143,0.3050159760612669,7886,11831,0.31627964973449707,0.013601541519165039,0.05525922775268555
pubmed,degree,0,2.002122402191162,19717,44327,131,0.35562875512162434,0.506772926034661,0.45893022311458026,0.04121864736307249,0.03731556083113712,0.02889439913150373,0.22498351676218492,7886,11831,1.9615590572357178,0.014446258544921875,0.012813568115234375
pubmed,degree,1,0.3587381839752197,19717,44327,131,0.35844662885765305,0.5039618631064291,0.44672547205991836,0.037128928760892695,0.033374315045690404,0.019176388711215842,0.1865395344119288,7886,11831,0.31771206855773926,0.01448678970336914,0.013175487518310547
pubmed,degree,2,0.35591936111450195,19717,44327,129,0.35964190643136323,0.4971994779118345,0.4481467277280213,0.038575888671520606,0.03486862794915827,0.019174130235459042,0.16868691991682305,7886,11831,0.3165907859802246,0.014153242111206055,0.013302087783813477
pubmed,degree,3,0.3575313091278076,19717,44327,130,0.35425679628366347,0.5036478236609468,0.4563584271437273,0.040374713139946436,0.036500276671633206,0.026241223030931415,0.21458639752497843,7886,11831,0.3174479007720947,0.01459646224975586,0.01345682144165039
pubmed,degree,4,0.37975001335144043,19717,44327,130,0.3560573763323692,0.5026174690333344,0.458366232770095,0.03755326150528936,0.03372415209879576,0.020705817995472345,0.19186488816757113,7886,11831,0.33735084533691406,0.015233278274536133,0.01388692855834961
pubmed,eigenvector,0,1.066819190979004,19717,44327,66,0.7323940046302878,0.27629704864094057,0.8512870259661155,0.19506588126467075,0.1933962531703941,0.11200894146783796,0.30739970583760207,7886,11831,0.2845945358276367,0.04282736778259277,0.7270326614379883
pubmed,eigenvector,1,1.122936725616455,19717,44327,69,0.7310693539543699,0.27451826693549547,0.8414510343582918,0.19253239058666882,0.19083403096468776,0.1053509117993151,0.2966982806715017,7886,11831,0.36166954040527344,0.03737640380859375,0.7122581005096436
pubmed,eigenvector,2,1.0401124954223633,19717,44327,69,0.7291870252693309,0.28285869323437157,0.83768357885713,0.18249065789723873,0.18079325972222104,0.07205507760977234,0.25166100319521223,7886,11831,0.2718231678009033,0.04010009765625,0.7157530784606934
pubmed,eigenvector,3,1.2844512462615967,19717,44327,71,0.741669640461312,0.27977527090812704,0.8523473278137478,0.20088093369004886,0.19915344613344294,0.09910473249262941,0.26834711162955827,7886,11831,0.27922892570495605,0.06950640678405762,0.9194495677947998
pubmed,eigenvector,4,1.18768310546875,19717,44327,70,0.7234189772941939,0.28741271771555216,0.8407291267173506,0.17584693578979965,0.1740882484966134,0.06288264240020913,0.23401125931936909,7886,11831,0.292635440826416,0.04226040840148926,0.8389687538146973
pubmed,betweenness,0,924.6431996822357,19717,44327,17,0.7773271753026666,0.22406107506539777,0.8682518555282334,0.21975977570233313,0.21940937471677688,0.11853448637490493,0.2561748744738043,7886,11831,0.36067986488342285,0.012907028198242188,924.2552936077118
pubmed,betweenness,1,941.3660502433777,19717,44327,18,0.7758976944625897,0.22545498129138053,0.8813589911340718,0.21653960669197436,0.21616693772782322,0.1296971335069433,0.30085712836638434,7886,11831,0.304821252822876,0.009346246719360352,941.0371375083923
pubmed,betweenness,2,908.7720277309418,19717,44327,18,0.778620416473678,0.23564788716781207,0.8688835247140569,0.2197589337566265,0.2193915330347847,0.12053033735010803,0.25825429832124563,7886,11831,0.3699917793273926,0.010829925537109375,908.3781244754791
pubmed,betweenness,3,935.2731311321259,19717,44327,20,0.7736144436725372,0.23159148197193433,0.8687481670313805,0.20518766827973864,0.2047677309020962,0.10245189741859853,0.24998732058629608,7886,11831,0.31276535987854004,0.009339094161987305,934.9375030994415
pubmed,betweenness,4,917.396054983139,19717,44327,17,0.7715323158064853,0.2521703545579887,0.8768470683781894,0.22630705946801588,0.22595297249977347,0.15362831492207016,0.342192017041132,7886,11831,0.35984301567077637,1.4977061748504639,915.5241651535034
pubmed,closeness,0,152.7817099094391,19717,44327,52,0.7644692222271329,0.25439872027275773,0.8668531594739098,0.2147205014740227,0.2134802947498654,0.10781325119898498,0.2679413703910331,7886,11831,0.2903590202331543,0.03751659393310547,152.4379050731659
pubmed,closeness,1,148.32882618904114,19717,44327,53,0.7648894480267533,0.2577621024228846,0.8616870079184245,0.22275037354021393,0.22151060103503714,0.10870708672567624,0.2619059694679718,7886,11831,0.30233073234558105,0.03788614273071289,147.97544813156128
pubmed,closeness,2,149.30090618133545,19717,44327,52,0.7656221306098998,0.255053082031799,0.8595212849956009,0.21417461729445028,0.2129418511384934,0.1034155387392207,0.24942942638332405,7886,11831,0.2980973720550537,0.038156747817993164,148.95129919052124
pubmed,closeness,3,149.19879126548767,19717,44327,54,0.7665440051263229,0.2597990897260867,0.8617321271459832,0.2118742934979786,0.21061699192842992,0.10714568375098399,0.2719987827762844,7886,11831,0.29502105712890625,0.03532981872558594,148.85465025901794
pubmed,closeness,4,156.33176255226135,19717,44327,52,0.7647566632709037,0.25519947274047516,0.8681164978455569,0.21944660099841592,0.21821310719373138,0.10963137116799097,0.27326672414667547,7886,11831,0.36695432662963867,0.03831672668457031,155.91407299041748
dolphin,pagerank,0,0.0023543834686279297,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0007717609405517578,5.793571472167969e-05,0.0014560222625732422
dolphin,pagerank,1,0.0016529560089111328,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0007557868957519531,5.6743621826171875e-05,0.0007953643798828125
dolphin,pagerank,2,0.0014455318450927734,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0006561279296875,5.626678466796875e-05,0.0006890296936035156
dolphin,pagerank,3,0.0014524459838867188,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0006268024444580078,5.7697296142578125e-05,0.0007264614105224609
dolphin,pagerank,4,0.0013935565948486328,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0006358623504638672,5.817413330078125e-05,0.0006577968597412109
dolphin,degree,0,0.0008585453033447266,62,159,4,0.5056168664214231,0.3734876620281038,0.779874213836478,0.6394765625062799,0.6297229649215739,0.43787158145065397,0.6129032258064516,24,38,0.0006449222564697266,5.841255187988281e-05,0.00011205673217773438
dolphin,degree,1,0.0008723735809326172,62,159,4,0.5056168664214231,0.3734876620281038,0.779874213836478,0.6394765625062799,0.6297229649215739,0.43787158145065397,0.6129032258064516,24,38,0.0007014274597167969,5.745887756347656e-05,7.128715515136719e-05
dolphin,degree,2,0.001039743423461914,62,159,4,0.5056168664214231,0.3734876620281038,0.779874213836478,0.6394765625062799,0.6297229649215739,0.43787158145065397,0.6129032258064516,24,38,0.0008313655853271484,7.152557373046875e-05,8.559226989746094e-05
dolphin,degree,3,0.0008373260498046875,62,159,4,0.5056168664214231,0.3734876620281038,0.779874213836478,0.6394765625062799,0.6297229649215739,0.43787158145065397,0.6129032258064516,24,38,0.0006654262542724609,5.6743621826171875e-05,7.271766662597656e-05
