# Experiment Metadata
# experiment: 3way_anchor_strategy_comparison
# core_ratios: [0.4, 0.5, 0.6]
# anchor_strategies: ['Fixed_Single', 'Fixed_Iterative', 'Dynamic_Iterative']
# centrality_method: pagerank
# repeat_count: 5
# datasets: ['karate', 'cora', 'citeseer', 'pubmed', 'dolphin', 'football', 'polblog', 'mexican']
# timestamp: 2025-08-04T22:38:04.567502
# 
dataset,core_ratio,anchor_strategy,run_id,runtime,nodes,edges,num_communities,modularity,conductance,coverage,nmi,ami,ari,accuracy,core_nodes_count,periphery_nodes_count,leiden_time,lpa_time,lpa_iterations,centrality_time
citeseer,0.4,Fixed_Single,1,0.026238203048706055,2110,3720,137,0.40812839634639786,0.6136681873934252,0.4661290322580645,0.1323557601220481,0.07903422944611592,0.03954008410944976,0.15402843601895735,844,1266,0.019360065460205078,0.0012714862823486328,1,0.0045850276947021484
citeseer,0.4,Fixed_Single,2,0.030415773391723633,2110,3720,137,0.40531304197016943,0.6141833016697255,0.46263440860215055,0.13201560496029888,0.07867528762874956,0.039686933176583804,0.16350710900473933,844,1266,0.0225069522857666,0.001547098159790039,1,0.005333900451660156
citeseer,0.4,Fixed_Single,3,0.02530384063720703,2110,3720,137,0.4054330341657989,0.6142200166634841,0.46639784946236557,0.13345789488078205,0.08009864594195983,0.043473054162199404,0.17819905213270143,844,1266,0.018201112747192383,0.00121307373046875,1,0.004712820053100586
citeseer,0.4,Fixed_Single,4,0.024404525756835938,2110,3720,138,0.4068869233437385,0.6156328676431114,0.46639784946236557,0.13499817730470684,0.08131012858322158,0.04028002879026001,0.14976303317535544,844,1266,0.017673492431640625,0.0011322498321533203,1,0.004600048065185547
citeseer,0.4,Fixed_Iterative,0,0.03497767448425293,2110,3720,125,0.41355586628511926,0.6080811543794151,0.4720430107526882,0.13082992322036688,0.08094539191059098,0.04000573186969446,0.15592417061611374,844,1266,0.02515125274658203,0.003965616226196289,4,0.0047266483306884766
citeseer,0.4,Fixed_Iterative,1,0.03177046775817871,2110,3720,125,0.41504689848537357,0.6078181846549069,0.4736559139784946,0.12990236547301653,0.07994054935729135,0.040616031447180546,0.15781990521327013,844,1266,0.02327752113342285,0.002683401107788086,4,0.004882097244262695
citeseer,0.4,Fixed_Iterative,2,0.029197216033935547,2110,3720,125,0.4122961469534045,0.6082566481763689,0.47016129032258064,0.12967598540024267,0.07971633057445444,0.04087728336823052,0.16729857819905214,844,1266,0.020491361618041992,0.0026292800903320312,4,0.005076885223388672
citeseer,0.4,Fixed_Iterative,3,0.027004241943359375,2110,3720,125,0.4118314617296792,0.6083983721742735,0.47338709677419355,0.13087676529658776,0.0808769387206842,0.04449138053556958,0.1819905213270142,844,1266,0.01825690269470215,0.0026721954345703125,4,0.004973173141479492
citeseer,0.4,Fixed_Iterative,4,0.027194976806640625,2110,3720,126,0.41347514886113945,0.6099283565586674,0.4736559139784946,0.13267827015240774,0.08234544067973196,0.041465955895795936,0.15402843601895735,844,1266,0.018566608428955078,0.002646923065185547,4,0.004979610443115234
citeseer,0.4,Dynamic_Iterative,0,0.032799482345581055,2110,3720,58,0.7599015420857903,0.33876382234398766,0.8400537634408602,0.2019058026315832,0.1772462630133813,0.10637525798941648,0.22748815165876776,844,1266,0.019152164459228516,0.0073812007904052734,6,0.005300998687744141
citeseer,0.4,Dynamic_Iterative,1,0.031401634216308594,2110,3720,58,0.7585098349520176,0.34010639678546367,0.8389784946236559,0.1999373752956243,0.17516772114024748,0.10772758573678459,0.22938388625592418,844,1266,0.01813364028930664,0.007172107696533203,6,0.005104780197143555
citeseer,0.4,Dynamic_Iterative,2,0.03972053527832031,2110,3720,58,0.7598021808879641,0.3387215884136268,0.839247311827957,0.2023481749893776,0.17772696154151443,0.11037414563708794,0.24834123222748816,844,1266,0.024441957473754883,0.009554386138916016,6,0.004706144332885742
citeseer,0.4,Dynamic_Iterative,3,0.04011416435241699,2110,3720,58,0.7566072667360387,0.34001732685936276,0.8470430107526882,0.2029756608416683,0.17816743376167088,0.1252571576140292,0.2791469194312796,844,1266,0.024460792541503906,0.00788426399230957,6,0.006773233413696289
citeseer,0.4,Dynamic_Iterative,4,0.034165143966674805,2110,3720,59,0.7587195412764483,0.3380483356381501,0.8424731182795699,0.21412206445308032,0.18933576385538237,0.11583538537638732,0.23270142180094786,844,1266,0.02096104621887207,0.007078647613525391,6,0.005148649215698242
citeseer,0.5,Fixed_Single,0,0.029502391815185547,2110,3720,95,0.33680714533472034,0.6960526311767381,0.3932795698924731,0.08511960007295867,0.04538290415737498,0.026761458418767255,0.15687203791469195,1055,1055,0.023249387741088867,0.0007116794586181641,1,0.004673480987548828
citeseer,0.5,Fixed_Single,1,0.0294954776763916,2110,3720,95,0.33421501040582696,0.6952880466624174,0.3873655913978495,0.08146904765951936,0.04175503125140399,0.024620493701973015,0.15023696682464455,1055,1055,0.023145437240600586,0.0007002353668212891,1,0.004754781723022461
citeseer,0.5,Fixed_Single,2,0.029456377029418945,2110,3720,95,0.3409261186264304,0.6933722861918878,0.39086021505376345,0.08199318558710326,0.042656522131795854,0.02188584668639795,0.12985781990521328,1055,1055,0.02311539649963379,0.0007193088531494141,1,0.0047245025634765625
citeseer,0.5,Fixed_Single,3,0.030039310455322266,2110,3720,95,0.3420197782980686,0.6929897822578761,0.3924731182795699,0.08308010897849352,0.04379065493324149,0.021615449080640572,0.13507109004739337,1055,1055,0.02312922477722168,0.0008516311645507812,1,0.004893302917480469
citeseer,0.5,Fixed_Single,4,0.028963088989257812,2110,3720,93,0.3363527575442243,0.6927753874163419,0.3919354838709677,0.0813459438374927,0.04233586407282058,0.025008739792589378,0.15308056872037915,1055,1055,0.022500038146972656,0.0007965564727783203,1,0.004763126373291016
citeseer,0.5,Fixed_Iterative,0,0.03211212158203125,2110,3720,90,0.3393403861718114,0.6956942398356358,0.3959677419354839,0.08378888284192376,0.0454552423435106,0.026923032025714125,0.15829383886255924,1055,1055,0.024137258529663086,0.0014147758483886719,3,0.005450248718261719
citeseer,0.5,Fixed_Iterative,1,0.029795169830322266,2110,3720,90,0.33675406838940874,0.6949505992556683,0.39005376344086023,0.08017517455400457,0.041868635352795086,0.02481538182193444,0.15213270142180094,1055,1055,0.022550106048583984,0.0015096664428710938,3,0.004805088043212891
citeseer,0.5,Fixed_Iterative,2,0.04137158393859863,2110,3720,90,0.34349278095733565,0.6929680863451093,0.3935483870967742,0.08081292882004132,0.04287997471467493,0.022123380023034215,0.13080568720379146,1055,1055,0.03033900260925293,0.002286195755004883,3,0.007397651672363281
citeseer,0.5,Fixed_Iterative,3,0.03797602653503418,2110,3720,90,0.3445512486992711,0.6925652001326216,0.3951612903225806,0.08179708820372718,0.04390239277413783,0.021779971984237517,0.13649289099526066,1055,1055,0.030640125274658203,0.0014095306396484375,3,0.004975557327270508
citeseer,0.5,Fixed_Iterative,4,0.029436349868774414,2110,3720,88,0.3388880217366166,0.6923956474472457,0.3946236559139785,0.08011755636900299,0.04253050775503339,0.02521140622939195,0.15402843601895735,1055,1055,0.02213907241821289,0.0013909339904785156,3,0.0050373077392578125
citeseer,0.5,Dynamic_Iterative,0,0.04637551307678223,2110,3720,45,0.7535660191929701,0.3178203258712644,0.850268817204301,0.18530214691272495,0.1653641084046936,0.11966258270318823,0.25687203791469193,1055,1055,0.029315710067749023,0.010690927505493164,6,0.005171537399291992
citeseer,0.5,Dynamic_Iterative,1,0.03374505043029785,2110,3720,46,0.7543429514972826,0.33382928244649346,0.8352150537634409,0.17359341169379405,0.15333444489858067,0.10005523218010538,0.24075829383886255,1055,1055,0.021848440170288086,0.0058422088623046875,5,0.005141258239746094
citeseer,0.5,Dynamic_Iterative,2,0.03392672538757324,2110,3720,46,0.7521510434732339,0.3315915977673935,0.8338709677419355,0.18289906343180581,0.16292253683844513,0.09283134742997903,0.22464454976303316,1055,1055,0.022196054458618164,0.006131172180175781,5,0.004668235778808594
citeseer,0.5,Dynamic_Iterative,3,0.040352821350097656,2110,3720,44,0.7599437073650134,0.31649872904047954,0.8454301075268817,0.17986867995541025,0.1605813364109925,0.09158250981250768,0.2127962085308057,1055,1055,0.025211095809936523,0.009253501892089844,5,0.0046961307525634766
citeseer,0.5,Dynamic_Iterative,4,0.03612971305847168,2110,3720,43,0.7538867571395538,0.31658638371297837,0.8451612903225807,0.17571716277804098,0.15664119448630892,0.1070313494256248,0.25071090047393363,1055,1055,0.023848533630371094,0.005950450897216797,5,0.005427122116088867
citeseer,0.6,Fixed_Single,0,0.05221390724182129,2110,3720,46,0.5099241241762059,0.6428068418289461,0.5650537634408602,0.1537851391239232,0.13512863399077418,0.07792733725130228,0.21706161137440758,1266,844,0.04310178756713867,0.0005853176116943359,1,0.007462024688720703
citeseer,0.6,Fixed_Single,1,0.0356597900390625,2110,3720,47,0.5098791767834434,0.6511042207474131,0.5674731182795699,0.1536070636198146,0.13450599168053198,0.07897520147043526,0.2080568720379147,1266,844,0.027597665786743164,0.0003943443298339844,1,0.006464958190917969
citeseer,0.6,Fixed_Single,2,0.03384685516357422,2110,3720,47,0.5106445470574638,0.6421193887247011,0.567741935483871,0.1551289585414344,0.13609063253509637,0.07714786500182765,0.2018957345971564,1266,844,0.02765369415283203,0.0004305839538574219,1,0.004877805709838867
citeseer,0.6,Fixed_Single,3,0.03539252281188965,2110,3720,48,0.5099756474736968,0.6555746606165419,0.5647849462365592,0.15089230540595708,0.13141040719817126,0.07726980450595344,0.2161137440758294,1266,844,0.02913832664489746,0.00039315223693847656,1,0.0049936771392822266
citeseer,0.6,Fixed_Single,4,0.09207725524902344,2110,3720,46,0.5104418863452429,0.6427911883239945,0.567741935483871,0.15224553838600702,0.13356132815433575,0.07904781811959907,0.2127962085308057,1266,844,0.08577370643615723,0.00038123130798339844,1,0.005008697509765625
citeseer,0.6,Fixed_Iterative,0,0.035491943359375,2110,3720,46,0.5101522213550707,0.6427673912448594,0.5653225806451613,0.15421215242071995,0.13556232036036578,0.07837255935512491,0.21753554502369668,1266,844,0.028294801712036133,0.0010597705841064453,3,0.00516963005065918
citeseer,0.6,Fixed_Iterative,1,0.034148454666137695,2110,3720,47,0.5100244247889933,0.6511878062214693,0.567741935483871,0.15399927859098653,0.13490097065750387,0.07958337933130682,0.20900473933649288,1266,844,0.027185440063476562,0.0010738372802734375,3,0.004825115203857422
citeseer,0.6,Fixed_Iterative,2,0.03295540809631348,2110,3720,47,0.5108506041160834,0.6421332078777661,0.568010752688172,0.1554758870618947,0.1364411119296495,0.07756380943217242,0.2023696682464455,1266,844,0.026427268981933594,0.0009059906005859375,3,0.004648685455322266
citeseer,0.6,Fixed_Iterative,3,0.03344297409057617,2110,3720,48,0.5101828246040011,0.6555872322441548,0.5650537634408602,0.15132135899440705,0.13184538919857183,0.07768358307853011,0.21658767772511847,1266,844,0.026984453201293945,0.0009377002716064453,3,0.004608631134033203
citeseer,0.6,Fixed_Iterative,4,0.041437387466430664,2110,3720,46,0.5106502196785763,0.6428017996859878,0.568010752688172,0.15259717266833978,0.1339166347468043,0.07945771823603374,0.2132701421800948,1266,844,0.034102439880371094,0.0015077590942382812,3,0.004697322845458984
citeseer,0.6,Dynamic_Iterative,0,0.04014444351196289,2110,3720,36,0.8346858740894901,0.17789884856343552,0.8956989247311828,0.30610078152767545,0.29332637813553036,0.1628294433691855,0.2919431279620853,1266,844,0.02771282196044922,0.006756305694580078,6,0.004604816436767578
citeseer,0.6,Dynamic_Iterative,1,0.057059526443481445,2110,3720,36,0.834298943519482,0.1758439669598169,0.9,0.30812938133590023,0.2953463819895308,0.16142248449883664,0.2796208530805687,1266,844,0.0360260009765625,0.010807275772094727,6,0.008671283721923828
citeseer,0.6,Dynamic_Iterative,2,0.049378156661987305,2110,3720,37,0.8348448158746676,0.1740095438959072,0.8991935483870968,0.31109639916216897,0.2980754741179751,0.1612534874469242,0.2734597156398104,1266,844,0.03226304054260254,0.007895708084106445,6,0.008199691772460938
citeseer,0.6,Dynamic_Iterative,3,0.04954075813293457,2110,3720,38,0.8316457466181064,0.1792144342139739,0.8943548387096775,0.2965165911391067,0.2827527029147309,0.1565772024991602,0.2843601895734597,1266,844,0.03284192085266113,0.007322072982788086,6,0.00811147689819336
citeseer,0.6,Dynamic_Iterative,4,0.045654296875,2110,3720,36,0.834463955370563,0.17775640462161457,0.9,0.3044155387390352,0.2915261319405138,0.16493661343763802,0.2886255924170616,1266,844,0.03059101104736328,0.006944179534912109,6,0.006879568099975586
pubmed,0.4,Fixed_Single,0,0.4894235134124756,19717,44327,20,0.7804530142060185,0.2406302706960055,0.8641685654341598,0.22105874580987311,0.22066072016140031,0.11693614283377837,0.22371557539179387,7886,11831,0.38501691818237305,0.009373903274536133,1,0.07434797286987305
pubmed,0.4,Fixed_Single,1,2.018601655960083,19717,44327,25,0.7771860506097361,0.23922786049233413,0.8668757190876892,0.21482417437899692,0.21432191970974143,0.12599529027617715,0.25916721610792715,7886,11831,0.38272738456726074,0.005537986755371094,1,1.6142232418060303
pubmed,0.4,Fixed_Single,2,0.44454503059387207,19717,44327,20,0.773679495639814,0.22506532118243827,0.8792835066663659,0.20846306206726517,0.20804575191814345,0.14648466936651466,0.31576811888218287,7886,11831,0.3449065685272217,0.00522613525390625,1,0.07567787170410156
pubmed,0.4,Fixed_Single,3,0.42528724670410156,19717,44327,21,0.7769238382955078,0.22823527295518214,0.8754934915514246,0.2134860964445551,0.21305439495554157,0.12792513044490011,0.26525333468580414,7886,11831,0.3444974422454834,0.005268573760986328,1,0.06123089790344238
pubmed,0.4,Fixed_Single,4,0.4259042739868164,19717,44327,27,0.7739268699198925,0.21496663709549077,0.8731247321045864,0.2247912282571656,0.22422016752208093,0.14214239295488307,0.3050666937160826,7886,11831,0.3248624801635742,0.007936954498291016,1,0.06999921798706055
pubmed,0.4,Fixed_Iterative,0,0.428631067276001,19717,44327,20,0.7804814596666487,0.24061081520036248,0.8641911250479392,0.22106035483613634,0.2206623325746417,0.11693003373425984,0.22366485773697825,7886,11831,0.3281569480895996,0.015438318252563477,3,0.06966948509216309
pubmed,0.4,Fixed_Iterative,1,0.5302205085754395,19717,44327,25,0.7772149052550502,0.23921311427972047,0.8668982787014686,0.21482530969147448,0.2143230590022455,0.1259878123756167,0.2591164984531115,7886,11831,0.42958998680114746,0.01564192771911621,3,0.06703639030456543
pubmed,0.4,Fixed_Iterative,2,0.5348532199859619,19717,44327,20,0.773710442776207,0.22504751188694164,0.8793060662801453,0.20846291983398887,0.20804561334520055,0.14647059753144076,0.31571740122736724,7886,11831,0.40402650833129883,0.02533888816833496,3,0.08241534233093262
pubmed,0.4,Fixed_Iterative,3,0.44222593307495117,19717,44327,21,0.776954229673599,0.228218688166324,0.875516051165204,0.21348631081438157,0.2130546127874141,0.12791318552319436,0.26520261703098846,7886,11831,0.33546876907348633,0.018950223922729492,3,0.07331085205078125
pubmed,0.4,Fixed_Iterative,4,0.41726183891296387,19717,44327,27,0.7739554184400979,0.21495260341587968,0.8731472917183658,0.2247931179645206,0.22422206224871327,0.14213711691405143,0.3050159760612669,7886,11831,0.33179545402526855,0.012796640396118164,3,0.05999922752380371
pubmed,0.4,Dynamic_Iterative,0,0.49746179580688477,19717,44327,20,0.7800656580491874,0.23810294773889,0.8658154172400568,0.22095079579444377,0.22055145215881114,0.11826794368939472,0.22904092914743623,7886,11831,0.3268711566925049,0.08671188354492188,5,0.0666663646697998
pubmed,0.4,Dynamic_Iterative,1,0.4790682792663574,19717,44327,25,0.776771759769307,0.23676953865974254,0.8683646535971304,0.21580409767145972,0.21530054960009687,0.1284132722441231,0.2644418522087539,7886,11831,0.3280050754547119,0.06954002380371094,4,0.0668020248413086
pubmed,0.4,Dynamic_Iterative,2,0.5980420112609863,19717,44327,20,0.7731947642158992,0.2215229383226406,0.8816973853407629,0.20995741747553107,0.2095392006378305,0.15011413017291209,0.3225135669726632,7886,11831,0.4127933979034424,0.11089253425598145,6,0.05944418907165527
pubmed,0.4,Dynamic_Iterative,3,0.5930991172790527,19717,44327,21,0.7768674682704214,0.2245892780867525,0.878087847136057,0.21428574847806714,0.2138530326612669,0.13020802551717067,0.2713901709184967,7886,11831,0.34410643577575684,0.1013948917388916,5,0.13084864616394043
pubmed,0.4,Dynamic_Iterative,4,0.5971255302429199,19717,44327,27,0.7735484293069558,0.21377388348637127,0.8751776569585129,0.22603398004503392,0.22546039941929813,0.14419867741349257,0.3104934827813562,7886,11831,0.39025044441223145,0.10946941375732422,5,0.07986259460449219
pubmed,0.5,Fixed_Single,0,0.48718810081481934,19717,44327,31,0.7793904727847527,0.22124164494192647,0.8696054323549981,0.22211664804266484,0.22148083032785226,0.13083604846903404,0.27909925445047423,9858,9859,0.40572404861450195,0.0043184757232666016,1,0.06334829330444336
pubmed,0.5,Fixed_Single,1,0.48477602005004883,19717,44327,34,0.7793917133166766,0.1987772233661401,0.8693347169896452,0.21095372339797633,0.21023415121886238,0.11930149585675033,0.2660648171628544,9858,9859,0.40067577362060547,0.004336833953857422,1,0.06650900840759277
pubmed,0.5,Fixed_Single,2,0.6069891452789307,19717,44327,30,0.7833876554586321,0.20454293931784356,0.8654544634195862,0.21565745176679435,0.21504361969020644,0.10281782323681288,0.21412993863163768,9858,9859,0.43000221252441406,0.00495600700378418,1,0.15260839462280273
pubmed,0.5,Fixed_Single,3,0.48711061477661133,19717,44327,30,0.7817204039640778,0.20210063670830314,0.8683646535971304,0.2147358176394556,0.21411105076512219,0.1140380888951129,0.2382208246690673,9858,9859,0.40873217582702637,0.0045316219329833984,1,0.059224843978881836
pubmed,0.5,Fixed_Single,4,0.5390620231628418,19717,44327,34,0.7792606424033928,0.19179506293641913,0.8736436032215128,0.20497864672494007,0.20424547965060375,0.1236364146792298,0.28660546736318915,9858,9859,0.4440295696258545,0.005925178527832031,1,0.0705413818359375
pubmed,0.5,Fixed_Iterative,0,0.5043132305145264,19717,44327,31,0.7793904727847527,0.22124164494192647,0.8696054323549981,0.22211664804266484,0.22148083032785226,0.13083604846903404,0.27909925445047423,9858,9859,0.4117140769958496,0.007915258407592773,2,0.06861329078674316
pubmed,0.5,Fixed_Iterative,1,0.62921142578125,19717,44327,34,0.7793917133166766,0.1987772233661401,0.8693347169896452,0.21095372339797633,0.21023415121886238,0.11930149585675033,0.2660648171628544,9858,9859,0.5257699489593506,0.010135889053344727,2,0.07185006141662598
pubmed,0.5,Fixed_Iterative,2,0.5180697441101074,19717,44327,30,0.7833876554586321,0.20454293931784356,0.8654544634195862,0.21565745176679435,0.21504361969020644,0.10281782323681288,0.21412993863163768,9858,9859,0.4304790496826172,0.008467674255371094,2,0.06339597702026367
pubmed,0.5,Fixed_Iterative,3,0.4640517234802246,19717,44327,30,0.7817204039640778,0.20210063670830314,0.8683646535971304,0.2147358176394556,0.21411105076512219,0.1140380888951129,0.2382208246690673,9858,9859,0.38097643852233887,0.007631063461303711,2,0.06206464767456055
pubmed,0.5,Fixed_Iterative,4,0.4640953540802002,19717,44327,34,0.7792606424033928,0.19179506293641913,0.8736436032215128,0.20497864672494007,0.20424547965060375,0.1236364146792298,0.28660546736318915,9858,9859,0.38385629653930664,0.009111404418945312,2,0.058705806732177734
pubmed,0.5,Dynamic_Iterative,0,0.507256031036377,19717,44327,31,0.7775856034219737,0.2301022005531826,0.8701694226994834,0.22461648648212224,0.22397536551679026,0.13686802614002028,0.290155703200284,9858,9859,0.36924195289611816,0.05518293380737305,4,0.06950664520263672
pubmed,0.5,Dynamic_Iterative,1,0.6027238368988037,19717,44327,34,0.7776507844045704,0.20315494251710503,0.8700791842443657,0.21395880596564715,0.2132353439798356,0.12431322199554823,0.27712126591266417,9858,9859,0.4722459316253662,0.06071758270263672,4,0.058008670806884766
pubmed,0.5,Dynamic_Iterative,2,0.5857298374176025,19717,44327,30,0.7821803881120696,0.20684190994946686,0.8664470864258804,0.2174222417369872,0.21680522927681672,0.10531260974468955,0.22199117512806207,9858,9859,0.4204111099243164,0.08260726928710938,5,0.06789779663085938
pubmed,0.5,Dynamic_Iterative,3,0.5621387958526611,19717,44327,30,0.7806355026864807,0.20545452299416034,0.8697859092652334,0.21623804218770823,0.2156097247463373,0.1174104790877502,0.24785717908403915,9858,9859,0.3822612762451172,0.09772944450378418,5,0.06645989418029785
pubmed,0.5,Dynamic_Iterative,4,0.8147621154785156,19717,44327,34,0.777193102683829,0.19513444489171253,0.875403253096307,0.20783484315222706,0.20709582490007541,0.12978498626401222,0.2991327281026525,9858,9859,0.4773406982421875,0.14743328094482422,4,0.17345190048217773
pubmed,0.6,Fixed_Single,0,0.5874671936035156,19717,44327,34,0.7821278783678616,0.2100907855131539,0.8737112820628511,0.20600238109583255,0.20530953820341555,0.10955785896222474,0.22046964548359285,11830,7887,0.5002384185791016,0.003679990768432617,1,0.06840825080871582
pubmed,0.6,Fixed_Single,1,0.5423071384429932,19717,44327,38,0.7824809039806156,0.2013540351927002,0.863085703972748,0.2051815624283421,0.20441625780289388,0.11013886217269377,0.23685144798904498,11830,7887,0.4563181400299072,0.0042552947998046875,1,0.06631708145141602
pubmed,0.6,Fixed_Single,2,0.7192447185516357,19717,44327,43,0.7807393541663774,0.20174575279395554,0.8735308051526158,0.2134442431861534,0.21253865749390544,0.12903372038305996,0.2847289141350104,11830,7887,0.5365428924560547,0.003942966461181641,1,0.16200804710388184
pubmed,0.6,Fixed_Single,3,0.6246154308319092,19717,44327,42,0.7837236983801998,0.207316687100526,0.8692444785345275,0.21413481755854194,0.21326636920316455,0.11191840299025456,0.23543135365420703,11830,7887,0.5191147327423096,0.003933906555175781,1,0.08412289619445801
pubmed,0.6,Fixed_Single,4,0.6366500854492188,19717,44327,39,0.7842723328479793,0.21128094803297096,0.8650709499853363,0.20707224243086778,0.20629336466954473,0.10485650534093084,0.21468783283460974,11830,7887,0.5367569923400879,0.004224538803100586,1,0.08001136779785156
pubmed,0.6,Fixed_Iterative,0,2.1853792667388916,19717,44327,34,0.7821278783678616,0.2100907855131539,0.8737112820628511,0.20600238109583255,0.20530953820341555,0.10955785896222474,0.22046964548359285,11830,7887,2.095946788787842,0.00940561294555664,2,0.0633385181427002
pubmed,0.6,Fixed_Iterative,1,0.5713350772857666,19717,44327,38,0.7824809039806156,0.2013540351927002,0.863085703972748,0.2051815624283421,0.20441625780289388,0.11013886217269377,0.23685144798904498,11830,7887,0.4738278388977051,0.013158798217773438,2,0.06373071670532227
pubmed,0.6,Fixed_Iterative,2,0.5803990364074707,19717,44327,43,0.7807393541663774,0.20174575279395554,0.8735308051526158,0.2134442431861534,0.21253865749390544,0.12903372038305996,0.2847289141350104,11830,7887,0.4954390525817871,0.008012056350708008,2,0.06296181678771973
pubmed,0.6,Fixed_Iterative,3,0.5075573921203613,19717,44327,42,0.7837236983801998,0.207316687100526,0.8692444785345275,0.21413481755854194,0.21326636920316455,0.11191840299025456,0.23543135365420703,11830,7887,0.42875194549560547,0.008165836334228516,2,0.05654788017272949
pubmed,0.6,Fixed_Iterative,4,0.6014823913574219,19717,44327,39,0.7842723328479793,0.21128094803297096,0.8650709499853363,0.20707224243086778,0.20629336466954473,0.10485650534093084,0.21468783283460974,11830,7887,0.5214450359344482,0.007572650909423828,2,0.05630230903625488
pubmed,0.6,Dynamic_Iterative,0,0.6326754093170166,19717,44327,34,0.7805343536576679,0.2140605873767317,0.875132537730954,0.20753540746108726,0.20683718454562774,0.1131744523067254,0.22924379976669879,11830,7887,0.4691951274871826,0.09077239036560059,5,0.05893540382385254
pubmed,0.6,Dynamic_Iterative,1,0.718329906463623,19717,44327,38,0.7808834105861377,0.20157122785922027,0.8642136846617186,0.20854728768479797,0.2077783737723984,0.11568013506816181,0.24942942638332405,11830,7887,0.4777958393096924,0.0954141616821289,4,0.12940597534179688
pubmed,0.6,Dynamic_Iterative,2,0.661653995513916,19717,44327,43,0.7779510424969445,0.2078814723883665,0.8754483723238659,0.21561032823302403,0.21469458064794653,0.13571338189928872,0.29979205761525585,11830,7887,0.4767117500305176,0.10431098937988281,5,0.06267690658569336
pubmed,0.6,Dynamic_Iterative,3,0.5896036624908447,19717,44327,42,0.7817670217542002,0.21331548733093508,0.8702371015408216,0.2152253102929695,0.2143470032403182,0.11544463417089487,0.24506770806917888,11830,7887,0.44673657417297363,0.06696271896362305,4,0.060760498046875
pubmed,0.6,Dynamic_Iterative,4,0.7162315845489502,19717,44327,39,0.7820874744339538,0.21296562052544096,0.8657026191711598,0.2089038941480301,0.20812042734312242,0.10935602196345517,0.22498351676218492,11830,7887,0.5549240112304688,0.08275938034057617,4,0.0625758171081543
dolphin,0.4,Fixed_Single,0,0.0018570423126220703,62,159,4,0.4999011115066651,0.3855317440035048,0.7610062893081762,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0007729530334472656,2.288818359375e-05,1,0.0009629726409912109
dolphin,0.4,Fixed_Single,1,0.001603841781616211,62,159,4,0.4999011115066651,0.3855317440035048,0.7610062893081762,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0007278919219970703,2.193450927734375e-05,1,0.0008072853088378906
dolphin,0.4,Fixed_Single,2,0.001569986343383789,62,159,4,0.4999011115066651,0.3855317440035048,0.7610062893081762,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0006968975067138672,2.1457672119140625e-05,1,0.0008053779602050781
dolphin,0.4,Fixed_Single,3,0.0017170906066894531,62,159,4,0.4999011115066651,0.3855317440035048,0.7610062893081762,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0008065700531005859,2.1696090698242188e-05,1,0.0008420944213867188
dolphin,0.4,Fixed_Single,4,0.0014519691467285156,62,159,4,0.4999011115066651,0.3855317440035048,0.7610062893081762,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.000682830810546875,2.1219253540039062e-05,1,0.000701904296875
dolphin,0.4,Fixed_Iterative,0,0.0020263195037841797,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0007650852203369141,5.888938903808594e-05,3,0.0011489391326904297
dolphin,0.4,Fixed_Iterative,1,0.0024309158325195312,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0011556148529052734,0.00012564659118652344,3,0.0010738372802734375
dolphin,0.4,Fixed_Iterative,2,0.0022881031036376953,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0010046958923339844,8.726119995117188e-05,3,0.001134634017944336
dolphin,0.4,Fixed_Iterative,3,0.0015954971313476562,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0006690025329589844,5.793571472167969e-05,3,0.0008211135864257812
dolphin,0.4,Fixed_Iterative,4,0.0018191337585449219,62,159,4,0.5124797278588664,0.3709396258503401,0.7735849056603774,0.632426679361057,0.6226842940376963,0.42284507973650076,0.6129032258064516,24,38,0.0006933212280273438,8.940696716308594e-05,3,0.0009770393371582031
dolphin,0.4,Dynamic_Iterative,0,0.0016300678253173828,62,159,4,0.512776393338871,0.3494280343716434,0.8050314465408805,0.6470852792551364,0.63738335302011,0.4605125890473372,0.6774193548387096,24,38,0.0006546974182128906,0.0001652240753173828,4,0.0007603168487548828
dolphin,0.4,Dynamic_Iterative,1,0.001850128173828125,62,159,4,0.512776393338871,0.3494280343716434,0.8050314465408805,0.6470852792551364,0.63738335302011,0.4605125890473372,0.6774193548387096,24,38,0.0006916522979736328,0.00015211105346679688,4,0.0009617805480957031
